#OTU ID	EM086.441698	EM082.441607	EM068.441712	EM065.441667	EM059.T3.441604	EMC08.441752	EM079.441724	EM040.441709	EM044.441601	EM124.441697	EM094.T3.441588	EM062.441720	EM134.441735	EM090.T3.441662	EM039.441743	EM106.441745	EM150.441648	EM083.T3.441744	EM071.441747	EMC04.441704	EM095.T3.441590	EM034.441676	EM064.441592	EM091.441686	EM057.441605	EM145.441690	EM063.441621	EM109.441669	EM032.441683	EM061.441673	EM047.T3.441645	EM059.441715	EM056.441606	EM078.441658	EMC01.441661	EM090.441664	EM088.441638	EM070.441682	EM077.441646	EM133.441663	EM055.441603	EM156.441613	EM108.441694	EM049.441600	EM072.T3.441632	EM130.441701	EM165.441597	EM049.T3.441671	EM031.441732	EM168.441668	EM167.441702	EMC07.441636	EM146.441718	EM081.441618	EM093.441602	EM122.441699	EM152.441730	EM140.441608	EM063.T3.441695	EM052.441625	EM047.441722	EM101.441623	EM076.441622	EM102.441633	EM141.441684	EM086.T3.441746	EM054.T3.441749	EMC06.441610	EM137.441680	EM118.441693	EM056.T3.441716	EM100.441714	EMC09.441635	EM093.T3.441670	EM174.441652	EM155.441678	EM074.441596	EM103.441691	EM043.441739	EM138.441753	EM066.T3.441647	EM151.441595	EM178.441705	EM169.441653	EM144.441736	EM147.441617	EM073.T3.441721	EM036.441587	EM050.441672	EM111.441634	EM042.441674	EM136.441650	EM080.441727	EM100.T3.441627	EM110.441723	EM084.441599	EM055.T3.441626	EM065.T3.441614	EM054.441707	EM098.441733	EM159.441719	EM125.441659	EM163.441642	EM162.441728	EM089.T3.441624	EM038.441649	EM075.441644	EM179.441612	EM182.441681	EM071.T3.441734	EM066.441656	EM067.441615	EM126.441679	EM060.T3.441729	EM094.441640	EM046.441741	EM092.441616	EM173.441754	EM057.T3.441589	EM112.441630	EM113.441619	EM131.441591	EM058.441637	EM072.441643	EM077.T3.441639	EM129.441689	EM114.441710	EM089.441742	EM033.441685	EM096.441706	EM148.441631	EM222.441725	EM142.441711	EM116.441657	EM117.441609	EM149.441655	EM132.441696	EM160.441703	EMC03.441713	EM053.441738	EM098.T3.441740	EM115.441641	EM158.441731	EM166.441748	EM170.441651	EM209.441665	EMC02.441750	EM087.441726	EM107.441620	EMC05.441628	EM053.T3.441688	EM105.441629	EM085.441675	EM073.441594	EM180.441692	EM099.441708	EM069.441700	EM123.441687	EM139.441611	EM082.T3.441751	EM183.441654	EM083.441666	EM035.441593	EM037.441737	EM095.441717	EM135.441660	EM060.441677
NR_122051.1_Clostridium_saccharobutylicum_strain_NCP_262_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_121696.1_Adlercreutzia_equolifaciens_strain_DSM_19450_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125589.1_Alistipes_timonensis_strain_JC136_16S_ribosomal_RNA_gene__partial_sequence	11	0	2	0	0	22	2	34	14	6	193	42	3	0	0	7	1	0	145	2	0	2	95	84	101	5	168	3	17	0	0	7	1	103	2	0	0	51	0	3	2	0	61	7	11	3	7	4	0	0	15	81	9	1	151	0	0	4	160	2	0	48	0	26	2	11	2	14	29	0	1	27	5	60	0	30	6	81	0	31	5	2	9	2	16	0	44	0	0	0	1	10	2	8	1	1	3	0	1	39	7	44	0	3	0	0	1	2	5	8	13	182	1	11	287	13	17	2	1	0	2	29	1	20	0	27	2	0	4	0	4	60	0	13	62	127	0	9	4	0	14	1	7	0	21	3	1	8	2	4	0	23	6	26	1	0	5	0	48	0	2	0	3	21	0	0	94
NR_125570.1_Oribacterium_parvum_strain_ACB1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125571.1_Oribacterium_asaccharolyticum_strain_ACB7_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125593.1_Dielma_fastidiosa_strain_JC13_16S_ribosomal_RNA_gene__partial_sequence	2	0	1	1	0	0	0	0	0	0	1	0	0	7	2	0	44	6	0	0	0	0	0	0	0	0	6	0	0	6	0	0	2	1	0	8	1	0	0	0	0	4	1	0	1	0	18	4	0	1	0	3	0	15	1	0	33	1	54	0	0	0	16	19	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	1	2	5	4	7	0	0	1	0	0	0	2	0	0	8	0	0	0	1	1	4	0	0	2	0	13	0	0	26	0	0	0	0	0	9	0	0	10	0	0	3	11	1	5	0	0	7	0	6	0	0	2	85	35	0	0	0	2	0	0	2	0	1	6	1	3	1	0	0	1	0	0	1	0	3	0	0	0	0	0	3	2	0	9	0	0	1
NR_125628.1_Holdemania_massiliensis_strain_AP2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	1	0	18	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	8	0	9	2	2	0	7	0	0	1	0	0	5	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	9	0	0	11	0	1	0	2	0	1	0	2	1	0	0	0	4	1	0	9	1	0	0	0	0	0	0	5	0	0	0	5	0
NR_125605.1_Peptoniphilus_grossensis_strain_ph5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
NR_125607.1_Peptoniphilus_obesi_strain_ph1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133762.1_Hungatella_effluvii_strain_UB-B.2_16S_ribosomal_RNA__partial_sequence	18	0	65	31	27	7	3	31	20	28	53	75	13	12	30	8	6	37	463	39	8	31	125	34	98	39	35	28	8	197	2	21	52	54	22	6	12	88	7	42	107	60	22	19	56	8	4	47	13	13	18	4	5	31	57	25	1	25	20	17	0	7	0	23	8	12	54	34	2	3	19	7	53	24	3	27	21	26	111	32	32	0	35	12	7	0	85	23	29	2	5	20	1	12	14	56	56	42	29	30	2	10	16	19	29	3	31	2	7	27	10	2	1	16	16	14	37	47	34	8	59	0	47	24	59	7	12	22	10	26	16	33	25	2	30	76	7	59	64	123	17	5	29	0	2	0	34	8	2	33	18	5	186	79	1	17	2	129	0	0	3	71	32	0	0	15	6
NR_133025.1_Alistipes_obesi_strain_ph8_16S_ribosomal_RNA__partial_sequence	51	94	18	0	0	78	594	101	0	202	446	0	12	275	0	10	0	0	28	179	35	63	35	648	48	44	0	0	341	0	376	128	124	35	135	139	68	16	0	505	0	75	283	42	44	0	0	25	358	20	34	491	102	16	12	0	0	0	359	39	92	312	31	90	616	301	0	65	15	48	105	217	67	19	0	40	0	51	0	62	0	114	35	160	56	6	80	74	1	1117	236	90	83	408	0	54	0	0	0	121	121	909	39	21	16	1	224	175	8	3	0	0	2	349	629	0	0	45	3	0	73	131	486	212	0	0	225	42	25	173	61	174	53	246	0	217	21	94	119	63	86	972	86	46	66	4	87	324	2	210	44	10	57	184	0	2	0	0	304	295	36	1	65	0	8	5	260
NR_126304.1_Rosenbergiella_collisarenosi_strain_8.8A_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133038.1_Fenollaria_massiliensis_strain_9401234_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133027.1_Megasphaera_massiliensis_strain_NP3_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
NR_133037.1_Casaltella_massiliensis_strain_9400853_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133039.1_Levyella_massiliensis_strain_9403326_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133878.1_Terrimicrobium_sacchariphilum_strain_NM-5_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133888.1_Vibrionimonas_magnilacihabitans_strain_MU-2_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147370.1_Pseudoflavonifractor_phocaeensis_strain_Marseille-P3064_16S_ribosomal_RNA__partial_sequence	2	2	7	5	7	9	1	5	450	8	5	3	0	5	5	0	1	9	7	11	0	9	13	7	38	2	6	1	6	6	0	7	4	8	3	10	1	17	6	5	7	20	1	9	28	3	11	6	1	21	6	32	3	770	9	0	52	7	6	2	0	2	3	1	7	4	5	1	1	8	0	5	34	5	50	26	2	3	2	2	2	1	43	9	0	0	5	5	4	11	4	3	2	2	12	17	4	2	9	9	4	2	14	1	0	8	10	6	6	1	8	2	6	0	2	0	1	21	29	0	11	59	1	31	14	3	5	0	18	24	6	4	0	23	0	4	2	11	2	31	11	1	10	1	0	14	1	0	0	5	14	7	8	24	8	5	6	8	1	8	16	16	3	3	2	9	3
NR_144747.1_Mediterranea_massiliensis_strain_Marseille-P2645_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	0	0	0	0	0	0	263	0	0	0	0	0	0	9	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	400	0	0	0	0	0	17	0	0	0	0	36	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144746.1_Marseilla_massiliensis_strain_Marseille-P2475_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_144706.1_Alistipes_ihumii_strain_AP11_16S_ribosomal_RNA__partial_sequence	5	0	33	117	0	5	38	34	1	112	105	0	1	79	102	0	26	47	61	44	0	485	27	12	42	16	87	0	46	0	0	17	0	147	13	133	22	87	0	3	22	136	54	31	161	0	60	76	0	27	3	279	13	24	0	0	0	0	0	22	0	69	0	0	224	7	68	11	33	246	0	141	58	2	0	1	0	20	177	28	0	1	45	215	1037	1	97	56	1	976	73	2	10	45	1	0	3	187	82	182	79	60	25	293	0	0	345	67	77	37	0	0	1	0	393	0	0	12	73	145	116	121	43	420	0	0	1	0	85	44	8	30	165	531	57	11	0	63	4	0	51	519	602	0	28	12	20	0	74	16	0	203	0	95	0	1	39	0	69	0	28	96	99	104	0	0	103
NR_144696.1_Clostridium_saudiense_strain_JCC_16S_ribosomal_RNA__partial_sequence	10	15	65	25	3	2	1	4	97	38	9	76	1	0	225	10	30	14	13	70	108	2	1	43	17	9	42	13	1	0	0	24	7	23	15	0	0	73	93	25	55	122	32	1	51	6	17	0	39	46	16	21	17	12	76	1	111	12	216	36	0	55	2	27	0	9	0	8	1	186	2	133	2	6	0	13	253	7	39	0	1	11	95	44	21	6	93	1	1	1	2	3	0	93	8	2	91	58	4	0	17	84	5	16	121	1	469	0	13	30	0	0	18	127	12	13	12	5	3	0	25	9	21	53	0	56	49	23	0	0	11	73	65	28	0	29	0	12	53	0	0	9	57	3	8	0	1	75	9	20	0	13	0	11	5	18	10	0	77	7	6	94	25	0	11	9	12
NR_144605.1_Acutalibacter_muris_strain_KB18_16S_ribosomal_RNA__partial_sequence	41	9	6	12	13	67	23	6	53	37	8	30	6	8	6	7	4	264	25	23	71	48	13	40	38	260	126	6	82	16	29	8	53	47	44	25	6	125	109	111	75	19	39	28	29	18	211	49	26	14	147	68	135	43	60	37	5	23	80	92	1	19	11	70	63	10	20	12	4	26	14	88	25	2	69	7	19	5	40	2	6	221	91	28	2	1	3	40	2	12	10	31	162	56	15	10	22	10	11	0	301	4	135	315	9	89	223	20	22	62	5	132	13	89	8	11	16	121	7	2	8	91	29	99	40	11	19	1	10	92	0	10	35	2	23	24	3	30	12	0	4	6	24	79	52	1	3	69	2	56	1	2	9	1	586	49	6	0	14	8	165	465	92	6	2	5	0
NR_134772.1_Murimonas_intestini_strain_SRB-530-5-H_16S_ribosomal_RNA__partial_sequence	0	0	0	2	0	0	0	1	3	0	0	2	0	0	0	0	1	0	0	0	0	0	100	0	2	0	1	0	2	1	0	0	2	0	0	0	0	0	0	1	2	0	2	0	2	0	2	0	0	0	2	0	0	0	3	0	0	0	5	1	0	0	1	0	0	0	2	0	0	0	3	0	0	6	0	2	0	0	0	0	1	0	1	0	5	0	24	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	2	0	1	0	2	0	1	1	0	0	6	0	0	0	0	0	6	6	0	0	2	1	0	0	1	4	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	13	0	0	0	0	0	0	0	0	1
NR_134685.1_Acinetobacter_variabilis_strain_NIPH_2171_16S_ribosomal_RNA__complete_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134029.1_Faecalicoccus_acidiformans_strain_37-2a_16S_ribosomal_RNA__partial_sequence	10	0	0	1	0	10	30	0	0	3	0	0	0	0	0	1	0	0	15	0	28	0	0	12	0	0	6	0	43	0	0	0	1	0	9	0	0	0	9	0	1	10	1	0	22	0	0	0	0	4	0	1	5	10	1	0	1	0	10	0	0	1	0	0	0	6	5	6	0	3	0	2	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	7	9	0	1	0	0	2	0	3	0	1	1	0	0	8	0	13	0	1	0	1	0	0	1	0	0	0	0	0	0	0	74	4	1	0	0	0	0	0	5	18	0	0	25	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	12	0	0	0	5	3	0
NR_134091.1_Mobilitalea_sibirica_strain_P3M-3_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	26	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134044.1_Gordonibacter_urolithinfaciens_strain_CEBAS_1_15P_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134723.1_Ezakiella_peruensis_strain_M6.X2_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134694.1_Aminicella_lysinilytica_strain_WN037_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_134785.1_Parabacteroides_faecis_strain_157_16S_ribosomal_RNA__partial_sequence	0	0	8	0	0	10	0	0	307	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	283	210	0	0	0	0	65	5	0	0	0	1	0	0	0	0	0	0	199	0	0	0	0	6	0	0	0	356	0	0	0	0	0	0	182	1	0	0	0	0	0	2	0	0	0	2	59	0	19	0	2	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	34	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	1	0	162	3	0	185	0	0	0	1	0	10	0	1	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	742	0	0	0	0
NR_134781.1_Olsenella_scatoligenes_strain_SK9K4_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
